group,gene,log2_fc,p_adj
group3,group3_gene_244,2.0097225292280716,0.05010449040265662
group3,group3_gene_245,-0.8143110892915324,0.3104195480964602
group3,group3_gene_246,-3.8369119759302923,0.2376997709945787
group3,group3_gene_247,0.43144473911057907,0.08464368166682353
group3,group3_gene_248,-1.3135816870006933,0.10767881399209857
group3,group3_gene_249,-0.2381850145652671,0.5723720999936381
group3,group3_gene_250,-0.4257218162210793,0.00033428800407599325
group3,group3_gene_251,-0.6968707939357639,0.00013963276777111377
group3,group3_gene_252,0.8459938435878205,0.0004070715525570087
group3,group3_gene_253,-2.522654073611425,0.00011090130729506541
group3,group3_gene_254,-1.0496706261838222,7.567620730060724e-07
group3,group3_gene_255,0.6918549740202029,0.30256941744654564
group3,group3_gene_256,-1.1904229242493338,1.174897450704215e-06
group3,group3_gene_257,-2.632769728441459,0.14397654864222548
group3,group3_gene_258,0.669405247722267,0.008351200181185292
group3,group3_gene_259,1.3284872141402315,0.681936344364295
group3,group3_gene_260,-0.36524305108235916,0.1840762038852273
group3,group3_gene_261,-3.143226117780822,0.0018724366288129745
group3,group3_gene_262,0.7236561327132833,0.006889927733575309
group3,group3_gene_263,-2.7068374280585474,0.14955393676457251
group3,group3_gene_264,0.1477589514298403,0.05016610200965734
group3,group3_gene_265,-1.5868225458761318,0.22112598728373187
group3,group3_gene_266,-1.9817669643620996,0.0018983365316544848
group3,group3_gene_267,-0.9407695247655508,0.00022108694834443106
group3,group3_gene_268,-0.5657814568195267,0.30070085656330503
group3,group3_gene_269,-1.2341019630603498,0.0659139912414159
group3,group3_gene_270,0.5536197534119685,0.5907309544417548
group3,group3_gene_271,-0.946800598765309,0.03258180511872025
group3,group3_gene_272,1.1212767639241417,0.01259605759816112
group3,group3_gene_273,0.10770109018304519,0.02532297949657377
group3,group3_gene_274,-1.3114579495646468,0.016770874157257653
group3,group3_gene_275,-1.5556128315568145,0.08587468022818619
group3,group3_gene_276,-2.688869633618786,0.08116813489261296
group3,group3_gene_277,0.12156310790689245,0.09062208381977829
group3,group3_gene_278,-0.8141519435144693,0.1942413947840266
group3,group3_gene_279,-3.7396835156920956,0.1556170420914175
group3,group3_gene_280,-1.0767865655156301,0.014879033763417605
group3,group3_gene_281,-1.6064993424196805,0.0003321122569504702
group3,group3_gene_282,1.9847325086474574,0.3797105185748881
group3,group3_gene_283,-2.769028987245299,0.08189870348363001
group3,group3_gene_284,-2.389958659614378,0.4803034545376705
group3,group3_gene_285,1.3094559825032646,0.18813746873643772
group3,group3_gene_286,1.6673065783227465,0.13875984107971545
group3,group3_gene_287,-1.3802252611521801,0.04023727181462323
group3,group3_gene_288,-1.2165244430729207,0.043581527625741454
group3,group3_gene_289,0.5935413250023036,0.06743162317210635
group3,group3_gene_290,-3.6742947055706994,0.019825732127150233
group3,group3_gene_291,-2.998730842533056,0.3379925519098041
group3,group3_gene_292,-0.7070634312335322,0.03928645210233104
group3,group3_gene_293,1.9473413208872328,0.006126244062573133
group3,group3_gene_294,-0.9318086278417723,0.34345397391487636
group3,group3_gene_295,-0.1536416519840258,0.7599097728868052
group3,group3_gene_296,1.3439944452178172,0.0019757797390326315
group3,group3_gene_297,2.754982863253312,0.46548614725511217
group3,group3_gene_298,-1.1364302860650533,0.20488986687265126
group3,group3_gene_299,-0.3244132494134678,0.006897820901995314
group3,group3_gene_300,2.341980070947122,0.3659802675624899
group3,group3_gene_301,-2.507188949027571,0.002765420473957317
group3,group3_gene_302,1.1899925523030415,0.25961697554731494
group3,group3_gene_303,-1.7765575219238245,0.31036800227538186
group3,Iqcf2,-6.881545761632388,0.0003993698255734145
group3,group3_gene_305,-0.6517976187303977,0.011775809632206853
group3,group3_gene_306,-1.6891168210167824,0.20482750824245696
group3,group3_gene_307,-1.725497795104499,0.0019364165525637578
group3,group3_gene_308,0.100800828167944,0.060873606904856895
group3,group3_gene_309,1.143532025835889,0.048429053610517886
group3,group3_gene_310,-0.48811749462332965,0.323266795708635
group3,group3_gene_311,-0.19833591983683624,0.0009255945843955288
group3,group3_gene_312,0.5282023961220184,0.005923074199321023
group3,group3_gene_313,-1.7088472208687917,0.006656057562213699
group3,group3_gene_314,0.7725541371987383,0.09798023550130905
group3,group3_gene_315,0.8880474907366329,0.5359367196509521
group3,group3_gene_316,3.4752581331880945,0.041808579334312694
group3,group3_gene_317,-0.8453510763113943,0.013755222771563038
group3,group3_gene_318,-0.964218612418785,0.013271843799164837
group3,group3_gene_319,0.815000513781931,0.02128725155890701
group3,group3_gene_320,0.8877010449226006,0.024361932469848732
group3,group3_gene_321,-1.0758763723962323,0.26150453510540983
group3,group3_gene_322,-0.8845858815485708,0.24299077882754175
group3,group3_gene_323,0.48463971541615863,0.4735733322145362
group3,group3_gene_324,-1.499997149065259,0.0018289423259698872
group3,group3_gene_325,-0.8952742826217717,1.3917607664324284e-05
group3,group3_gene_326,-0.17009048731576976,1e-08
group3,group3_gene_327,1.1441110929922742,0.03430956912585639
group3,group3_gene_328,-1.1766679934603341,0.024165576564344322
group3,group3_gene_329,-2.971457469944474,0.08955753727367807
group3,group3_gene_330,-3.0790663279014057,0.0359326675396399
group3,group3_gene_331,-2.126148946723893,0.3676984856138876
group3,group3_gene_332,-2.204093191389909,0.093798105520439
group3,group3_gene_333,-0.524185599998868,0.3069751875590898
group3,group3_gene_334,-2.023876222716527,0.12456854237018332
group3,group3_gene_335,-1.3189946917407458,0.2733167361920253
group3,group3_gene_336,-1.4224245332239722,0.013729308183579281
group3,group3_gene_337,-0.9387363982295904,0.008695251502658
group3,group3_gene_338,1.6176312807085274,0.026645840939751145
group3,group3_gene_339,0.6598240046742492,0.2414329335573634
group3,group3_gene_340,-0.2766123478497944,0.5055138762072615
group3,group3_gene_341,-0.9684881068422153,0.008323175760774145
group3,group3_gene_342,-0.9281873521033808,0.06170965423783844
group3,group3_gene_343,0.17523238143032677,0.7745457900298656
group3,group3_gene_344,0.5470451563608207,0.04279316185495489
group3,group3_gene_345,-1.6160453838458706,0.02359609487855976
group3,group3_gene_346,-0.24710290435936433,0.6586194750474264
group3,group3_gene_347,-3.2458483745613886,0.012900124961363339
group3,group3_gene_348,0.006984987047365665,0.5955230295930818
group3,group3_gene_349,0.8051164008400946,0.2838784348617389
group3,group3_gene_350,-0.7060995089772693,0.592607408904739
group4,group4_gene_1,-1.091661179790953,0.02572344370905819
group4,group4_gene_2,0.22506806252625822,0.021855065552940003
group4,group4_gene_3,-1.6118617926425611,0.2531324308530525
group4,group4_gene_4,-0.06791508945906086,0.0019678476664430726
group4,group4_gene_5,1.6349015834056324,0.012744867327519989
group4,group4_gene_6,-1.7875806192495893,0.5036463970001068
group4,group4_gene_7,-0.19934634969528223,0.7510568543712199
group4,group4_gene_8,1.5858972639386202,0.12177792685877416
group4,group4_gene_9,-0.5064891660275235,0.021499437727844118
group4,group4_gene_10,-0.7318210517447074,0.32932142678572346
group4,group4_gene_11,1.787068930744387,0.050879741834170926
group4,group4_gene_12,-0.3439930145087443,0.10171095340471495
group4,group4_gene_13,1.7015177865480735,8.390962271401657e-05
group4,group4_gene_14,0.7219998171344382,0.5064993709802961
group4,group4_gene_15,-0.39712474671926323,0.00448595509625951
group4,group4_gene_16,0.795551269366419,0.005801190583690832
group4,group4_gene_17,0.5646517950767548,0.08124801685783126
group4,group4_gene_18,1.5802800904535874,0.04174590721457801
group4,group4_gene_19,-0.6951010299042768,0.5804384115189765
group4,group4_gene_20,0.15974879683334856,8.123448628928623e-06
group4,group4_gene_21,0.010802264573275766,0.0791917598051215
group4,group4_gene_22,1.121014805377688,9.408519049572143e-06
group4,group4_gene_23,-1.3865098319440547,0.03979171719032224
group4,group4_gene_24,1.5746167199448913,0.21381597130190466
group4,group4_gene_25,0.776176719647104,0.0004887649829354863
group4,group4_gene_26,-1.809541356767772,0.019021930855148205
group4,group4_gene_27,1.8519810969467256,3.455396974083985e-07
group4,group4_gene_28,3.3394349671567105,0.22278543276299162
group4,group4_gene_29,1.5526592558466414,0.00038228443238666287
group4,group4_gene_30,2.1691279124783804,0.00027749899082833343
group4,group4_gene_31,0.22378850332375275,0.005346695150696073
group4,group4_gene_32,-2.3091821336208396,0.0002634549381368847
group4,group4_gene_33,-2.5739746541929107,0.07496496295505115
group4,group4_gene_34,0.4698689636082497,0.302145604552089
group4,group4_gene_35,-0.758369271208471,0.18438697915679506
group4,group4_gene_36,-1.2261356035746593,0.04829892900361453
group4,group4_gene_37,0.009017308245420755,0.0042957699734658
group4,group4_gene_38,0.9925986673988678,0.2746247140115811
group4,group4_gene_39,-2.006498442805113,0.12510882400395815
group4,group4_gene_40,-0.5508725494065579,0.24455993598545578
group4,Tnp1,-2.31782440365767,0.0001165533741643636
group4,group4_gene_42,-1.459168151320993,1.0062731184099983e-05
group4,group4_gene_43,1.3611537213891867,0.3758132283674189
group4,group4_gene_44,-0.6028596042460411,0.010250576013047368
group4,group4_gene_45,0.8914009517824314,0.001039816244208363
group4,group4_gene_46,1.6911248854441574,0.09235394984044305
group4,group4_gene_47,1.1748585621282814,0.5570494835447716
group4,group4_gene_48,1.4182814232101209,0.0005161045852824627
group4,group4_gene_49,-1.5698106234415363,0.5846749193822658
group4,group4_gene_50,1.7148065747748833,8.977068770892837e-05
group4,group4_gene_51,-1.1364050162204886,0.2524687523123887
group4,group4_gene_52,0.4763355600787307,0.6487584314197419
group4,group4_gene_53,0.47445697114597896,0.16160854738816846
group4,group4_gene_54,0.8034277103608923,0.05979282603515515
group4,group4_gene_55,0.5885871802872763,0.034160764720236346
group4,group4_gene_56,-1.1235244688608486,0.007438903120810431
group4,group4_gene_57,-1.8573077478287883,0.026044981461780088
group4,group4_gene_58,1.3649055859445645,1.9975285448035025e-05
group4,group4_gene_59,0.36946013740242756,0.06740224465636192
group4,group4_gene_60,1.7665964193888357,0.022000193331216868
group4,group4_gene_61,0.03513724542759143,0.028792379454426573
group4,group4_gene_62,-1.9374883229815922,0.6975849948464865
group4,group4_gene_63,1.500888037455954,0.4613618140025382
group4,group4_gene_64,-0.43703738400860515,0.047770584481240504
group4,group4_gene_65,0.5959050132604807,0.014687708114085317
group4,group4_gene_66,-0.8388161712953028,0.8381172714439609
group4,group4_gene_67,2.484237479838851,1.3799357644744038e-05
group4,group4_gene_68,-1.1710189950656353,0.010999139011060286
group4,group4_gene_69,-0.38927314345395325,0.055608820372124286
group4,group4_gene_70,0.2558006189111087,0.013050237409932101
group4,group4_gene_71,-1.483664374276089,0.17932584068103746
group4,group4_gene_72,0.579253316452013,0.03307842082238632
group4,group4_gene_73,2.4372701923278606,0.020323993813248595
group4,group4_gene_74,-0.6111701330058802,0.0004818731216221298
group4,group4_gene_75,0.6729570875960019,0.08382593880630645
group4,group4_gene_76,-3.886681309755905,0.5728325479375158
group4,group4_gene_77,0.04355265929698105,0.3128621157596874
group4,group4_gene_78,-0.35391131459299774,0.10075473508219449
group4,group4_gene_79,-1.086821523495058,0.524865530487207
group4,H2-Q8,6.485752510767401,0.0006258672200682698
group4,group4_gene_81,-0.3730533383545508,0.30906024304885643
group4,group4_gene_82,-0.15734235628570178,0.11655363777568542
group4,group4_gene_83,-0.44692966844415316,0.011547356389444676
group4,group4_gene_84,-2.679383014059361,0.12847306862533062
group4,group4_gene_85,-1.5413803381115934,0.008964739285004644
group4,group4_gene_86,1.4935855548743135,0.05547319168646672
group4,group4_gene_87,-2.959428437975959,0.34507564328252066
group4,group4_gene_88,-1.011157256942773,0.01921893732362322
group4,group4_gene_89,-0.4795940816201575,0.031836350172126854
group4,group4_gene_90,2.62825170757277,0.00808868526547503
group4,group4_gene_91,1.2144754599697352,0.0035186117450631002
group4,group4_gene_92,-0.7078972642269944,0.00040037584771357074
group4,ATP6,-4.742994132301005,0.0030576689987001832
group4,group4_gene_94,-0.9737479397266234,0.035130262769159766
group4,group4_gene_95,1.563194715414308,0.00794317165245277
group4,group4_gene_96,-1.8703720065883724,0.15600545315141706
group4,group4_gene_97,1.6562238560942781,0.1786364103149801
group4,group4_gene_98,-0.4888937859329292,0.00017526924945592226
group4,group4_gene_99,-1.3913311493648408,0.18799007515185562
group4,group4_gene_100,-0.21485823896065534,0.2986986191717118
group4,group4_gene_101,0.5021490605943115,0.010214080776038588
group4,group4_gene_102,-0.6173852242622826,0.1535551679274702
group4,group4_gene_103,0.9032325836932195,0.0036832031861753754
group4,group4_gene_104,-0.7453411313128978,0.0006192840804084802
group4,group4_gene_105,0.9995399712004689,0.2462390645705606
group4,group4_gene_106,0.7412219899530693,0.006434454446904343
group4,group4_gene_107,0.011661570673494215,0.19580091302574557
group4,group4_gene_108,-0.5400043529306272,0.09613199540626824
group4,group4_gene_109,0.31973415385963594,0.02237687574919388
group4,group4_gene_110,0.8978679273988638,0.17794883748928259
group4,group4_gene_111,3.0896087714608322,0.029815129029492345
group4,group4_gene_112,1.4621596116073625,0.07983435359170972
group4,group4_gene_113,1.51518542723297,0.003329729920032705
group4,group4_gene_114,4.578342682547411,0.003290983250713102
group4,group4_gene_115,0.8481397913133739,0.1764177895957057
group4,group4_gene_116,0.8027330914019682,0.020789396280552486
group4,group4_gene_117,1.1208218577663984,0.0016392636021247096
group4,group4_gene_118,-1.363000667502967,0.36648414902283705
group4,group4_gene_119,-0.5436573728071965,0.08100775181863192
group4,group4_gene_120,-0.6339454367038843,0.023958430102326244
group4,group4_gene_121,1.0390402669683645,0.3849916791067869
group4,group4_gene_122,-0.15255311522073808,0.1426185636558567
group4,group4_gene_123,0.3004239669377391,4.550020718895642e-05
group4,group4_gene_124,1.6768091992152736,0.18894683056423528
group4,COX2,-6.705627665444391,0.0009388641650779463
group4,group4_gene_126,-0.1344954544098082,0.01064707743313387
group4,group4_gene_127,-0.8714928904734226,0.43886668458501327
group4,group4_gene_128,1.7461483608971236,0.076985936252581
group4,group4_gene_129,1.2221422123193053,0.2948449781497538
group4,group4_gene_130,-2.229072386528304,0.029987118077692977
group4,group4_gene_131,-0.3540732114170071,0.044969127653113436
group4,group4_gene_132,0.3399974199243055,0.021935581602083618
group4,group4_gene_133,1.2293030898254955,0.13571205066510034
group4,group4_gene_134,1.4196471676626683,0.11992846987755766
group4,group4_gene_135,0.5116637017044365,0.17134506157142346
group4,group4_gene_136,0.9486089204703412,0.07940830909313194
group4,group4_gene_137,0.19299836344832277,0.00016074264536092587
group4,group4_gene_138,-0.8770849478618129,0.002890964548639921
group4,group4_gene_139,-0.2788333670098183,0.0795884096944154
group4,group4_gene_140,0.127537220628157,0.14252186938457698
group4,group4_gene_141,0.04971508747304469,0.004426210879800961
group4,group4_gene_142,-2.634080711443032,0.03633214154521315
group4,group4_gene_143,-0.4763508356476752,0.3957150976585826
group4,group4_gene_144,0.18149819697927022,0.10352833366347389
group4,group4_gene_145,-0.30798648826326647,0.0003194380000285344
group4,group4_gene_146,-0.2578945034917993,0.01232556798568275
group4,group4_gene_147,0.8075874876666517,0.13957204707789986
group4,group4_gene_148,-1.4644879212205189,0.6028270720250108
group4,group4_gene_149,-2.260661210229256,0.030442451793661354
group4,group4_gene_150,-0.40484619671317845,0.05469613482519522
group4,group4_gene_151,1.207965887977595,0.08549353010730527
group4,Srl,7.241453665963657,0.00012030101318127347
group4,group4_gene_153,1.234085946687373,0.011784584846447288
group4,group4_gene_154,-2.0289824518098283,0.5885212946880737
group4,group4_gene_155,-0.23693249709631817,0.05390819942334342
group4,group4_gene_156,0.47211985256821765,0.48575151256734533
group4,group4_gene_157,0.35750711953920866,0.16634412421048894
group4,group4_gene_158,0.8819916017671673,0.5187650235791048
group4,group4_gene_159,-1.2297209723681028,0.5031798112045325
group4,group4_gene_160,0.19416747694857678,0.02098757078411862
group4,group4_gene_161,0.709468103175387,0.028766811815125717
group4,group4_gene_162,1.2972228822903062,0.0652061585077124
group4,group4_gene_163,-1.0682913415885484,0.1935094963022001
group4,group4_gene_164,-0.4004774575022021,0.5510084562755134
group4,group4_gene_165,-3.820535636106343,0.16496548260251573
group4,group4_gene_166,-0.8011198529877726,0.028380392115161513
group4,group4_gene_167,-0.6604015948080124,0.03041090768272148
group4,group4_gene_168,-1.3783975368427923,0.0003622943657450885
group4,group4_gene_169,0.340137617837345,0.0008409486030909187
group4,group4_gene_170,0.01887912353436108,0.05910644446816937
group4,group4_gene_171,-3.1758601224875362,0.16806648780763367
group4,group4_gene_172,0.41248655548754687,0.28499675931011803
group4,group4_gene_173,-1.2460699896440897,0.6179291600107116
group4,group4_gene_174,0.8042489908262469,0.4393196576904702
group4,group4_gene_175,-1.7586843092065647,0.0282535163498232
group4,group4_gene_176,0.14350948086986318,0.009150354906001749
group4,group4_gene_177,-0.3105868268854336,0.11628752172367172
group4,group4_gene_178,0.539497733177979,4.945234882904461e-07
group4,group4_gene_179,0.28081105259445294,0.4351014296692632
group4,group4_gene_180,-0.2699880537811089,0.6579660706883905
group4,group4_gene_181,-2.127594855364155,5.932808254753689e-07
group4,group4_gene_182,-2.0419515470184955,0.5719022918125666
group4,group4_gene_183,-0.7466360616837175,0.11957396944548028
group4,group4_gene_184,0.0879941683020989,0.25403364481113777
group4,group4_gene_185,-0.7819595234387197,0.022507516203676154
group4,group4_gene_186,1.006557299340225,0.1388541457641659
group4,group4_gene_187,-0.3048703328569413,0.009041732566107822
group4,group4_gene_188,-1.2992684509302899,0.00386098664360039
group4,group4_gene_189,-0.30323962483246847,0.6219514289916591
group4,group4_gene_190,0.42749676265900094,0.2977960332723185
group4,group4_gene_191,0.5710828422956474,0.006496226196649523
group4,group4_gene_192,2.8236497413900374,0.0015769058614308485
group4,group4_gene_193,-0.8699185430049581,0.039187089466886225
group4,group4_gene_194,-0.006544059306080541,0.017736504515568848
group4,group4_gene_195,0.7178797228881683,0.0002468419282066445
group4,group4_gene_196,0.06603670915881779,0.13556605141216574
group4,group4_gene_197,-0.6258963116835471,0.04040737643300396
group4,group4_gene_198,-2.146422905699153,0.000835903209997421
group4,group4_gene_199,-0.6407101106268726,0.0005938677371141551
group4,group4_gene_200,-1.4568684984408113,0.07802084424924095
group4,group4_gene_201,-2.4035796876294784,0.28548188763457777
group4,group4_gene_202,-1.0537343204223502,0.08005325672891386
group4,group4_gene_203,-1.418282995111359,0.06383601508059253
group4,group4_gene_204,0.9464904906747748,0.2996833099945224
group4,group4_gene_205,0.9715831642507259,0.2451012760018979
group4,group4_gene_206,-1.2106249698922684,0.0005891994719907941
group4,group4_gene_207,-0.2773315143165256,0.015173598336711499
group4,group4_gene_208,-2.594451860063176,0.11839873855441951
group4,group4_gene_209,-0.6167929277649065,0.40898559222781294
group4,group4_gene_210,0.6785237560184011,0.24080941431099384
group4,Rnf128,6.121593139160777,0.004404568915285166
group4,group4_gene_212,-0.9339182684524051,0.03640436024121923
group4,group4_gene_213,1.6251895477649037,0.2609550655985275
group4,group4_gene_214,-2.097753286194534,0.02896811154698984
group4,group4_gene_215,-1.709060308758499,0.006769290350687022
group4,group4_gene_216,1.1290097051749206,0.027717417602486256
group4,group4_gene_217,2.5231257814167085,0.1508230928765107
group4,group4_gene_218,0.8154763828663583,0.32008966656786675
group4,group4_gene_219,0.04150353952568199,0.47309266361516034
group4,group4_gene_220,-3.0830164324572022,0.001011037012939061
group4,group4_gene_221,-2.832548231263045,0.03159519833873788
group4,group4_gene_222,0.28764382849901,0.13572709463699698
group4,group4_gene_223,-0.41919087087820306,0.011349462329277166
group4,group4_gene_224,-1.5034610141205709,0.0023118505993748963
group4,group4_gene_225,0.19502224220357356,0.25335148294504106
group4,group4_gene_226,0.2669404828863239,0.03450751769251238
group4,group4_gene_227,1.4694030093833954,0.03254700230569868
group4,group4_gene_228,0.2980733103684161,0.00032161061636620954
group4,group4_gene_229,1.8811718340848576,0.13938991651771077
group4,group4_gene_230,0.11159134284577937,0.3346459841654372
group4,group4_gene_231,-0.06723574247063735,0.024977783740344605
group4,group4_gene_232,1.6432526700584142,0.008373767015087163
group4,group4_gene_233,-1.3187392760600798,0.04352785003368042
group4,group4_gene_234,4.180948807235934,0.0002124356764902708
group4,group4_gene_235,0.6441233433417669,0.1402240335991176
group4,group4_gene_236,0.652202416614626,0.040674058667822525
group4,group4_gene_237,0.8613891622602664,0.5899062603913361
group4,group4_gene_238,2.8218478892308814,0.3575182141152432
group4,group4_gene_239,1.2491357469252797,0.25102898659262785
group4,group4_gene_240,-2.227331169555689,0.10149639676708556
group4,group4_gene_241,2.1350320579128814,0.5236227741552776
group4,group4_gene_242,-0.394300040195275,0.01194320117875622
group4,group4_gene_243,0.255374855617019,0.28444879924315175
group4,group4_gene_244,-1.7549182596541362,3.034726551825892e-06
group4,group4_gene_245,0.8629929262796486,0.27121436400179944
group4,group4_gene_246,-0.8444927205979507,0.05381602496642374
group4,group4_gene_247,0.24524597509053694,0.07359929122696389
group4,group4_gene_248,-0.3119435577731353,0.39336399759316215
group4,group4_gene_249,2.891268562516985,0.10066846062245159
group4,group4_gene_250,2.9742774352111048,0.10334166231240169
group4,group4_gene_251,0.167444096811375,0.003844556105973604
group4,group4_gene_252,0.1927676814848394,0.02223198992878567
group4,group4_gene_253,-0.44149230120679683,0.01258580464445732
group4,group4_gene_254,1.70370912267904,0.00422677076701594
group4,group4_gene_255,-0.3769338119833968,0.011882079256667507
group4,group4_gene_256,-0.510939048236264,0.03533999060016552
group4,group4_gene_257,1.5189596523141986,0.2543477279501162
group4,group4_gene_258,-0.6805336882091417,0.042285141595879046
group4,group4_gene_259,0.04525520004963066,0.32830532098993576
group4,group4_gene_260,-2.1929006331909395,0.08549620474235727
group4,group4_gene_261,1.121076000428592,0.11345175248107167
group4,group4_gene_262,2.91425706181371,0.0995511115894728
group4,group4_gene_263,1.1457767905596983,0.5193347745451504
group4,group4_gene_264,2.219608792943592,0.954992586021436
group4,group4_gene_265,-1.1268480974571295,0.16241378404782572
group4,group4_gene_266,0.44267020894089104,0.0015181694179761853
group4,group4_gene_267,-1.2675818903356146,0.05587296524764306
group4,group4_gene_268,-0.2302600410929471,0.0021719266522310736
group4,group4_gene_269,1.219706642161132,0.3256598142115264
group4,group4_gene_270,0.247639888999783,0.17702522613410862
group4,group4_gene_271,-1.9483294827717712,1.7469603365180139e-06
group4,group4_gene_272,-1.8067922030297423,0.30208433191886686
group4,group4_gene_273,-1.9026877006616219,0.013484551856225085
group4,group4_gene_274,0.8126062554124058,0.013558669988731453
group4,group4_gene_275,3.092647076702169,0.019760758996113452
group4,group4_gene_276,2.0755644538003084,0.012899090879531531
group4,group4_gene_277,-2.649178538761793,0.3077036491701711
group4,group4_gene_278,2.1605601102011867,0.14909249470945374
group4,group4_gene_279,1.4577806046712385,0.00026251308630750983
group4,group4_gene_280,-2.1406849210166987,0.013174506723281802
group4,group4_gene_281,-0.3396423442302213,0.2506120713457131
group4,group4_gene_282,1.688507496668924,0.3213095453266923
group4,group4_gene_283,0.8981285908554386,0.001392150012923748
group4,group4_gene_284,-1.798187825962579,0.2767385129254754
group4,group4_gene_285,0.9855761259044815,0.25174010452952755
group4,group4_gene_286,-2.999375864316852,0.4115335295189924
group4,group4_gene_287,-0.22309215484795644,0.0067055686117866884
group4,group4_gene_288,1.7500373156300708,0.0023277069144440224
group4,group4_gene_289,0.12667161257841375,0.11205065868622062
group4,group4_gene_290,-0.6234594474448215,0.0022578017268042715
group4,group4_gene_291,1.3895520679699065,0.025899369302058734
group4,group4_gene_292,1.5133901318755432,0.43755161468304965
group4,group4_gene_293,1.9995575546570779,0.00040882355573391857
group4,group4_gene_294,1.3677965212472616,0.4160239844179061
group4,group4_gene_295,1.6679934512088626,0.09641509925874771
group4,group4_gene_296,1.1627174082844252,0.11138467973826631
group4,group4_gene_297,0.48501654121888427,0.15778082981481606
group4,group4_gene_298,0.22978804965753044,0.80545897777283
group4,group4_gene_299,-0.24402659269123292,1.2054756214585612e-05
group4,group4_gene_300,-1.6579340249366021,0.7631827367463518
group4,group4_gene_301,-1.2852016877887225,0.00028284614270004846
group4,group4_gene_302,-0.30892099880605406,0.33502893596351385
group4,group4_gene_303,0.45010563142352245,0.21850903586358103
group4,group4_gene_304,2.1891782671061817,0.0005114717706581165
group4,group4_gene_305,0.03939401958050684,0.018544563510170857
group4,group4_gene_306,1.555040621772613,0.5756496289235657
group4,group4_gene_307,1.665007701826575,0.5843815846672481
group4,group4_gene_308,-0.23559785664874697,0.02971752885219235
group4,group4_gene_309,0.9623008064867665,0.4234529607443329
group4,group4_gene_310,-0.25311566050104917,0.015863300218911806
group4,group4_gene_311,2.017097046413791,0.011146329408304711
group4,group4_gene_312,1.0219728404856017,0.2937382138958848
group4,group4_gene_313,-1.626201444298115,0.20077852157351375
group4,group4_gene_314,0.33421074562307773,0.026956181176662146
group4,group4_gene_315,2.4897626346446255,0.3110490100636749
group4,group4_gene_316,-0.1627850000927167,0.05567530225699382
group4,group4_gene_317,0.7491867936378488,9.782940290231772e-07
group4,group4_gene_318,0.8915243147217605,0.023282039676064372
group4,group4_gene_319,-1.4031032037886706,0.15383066023847924
group4,group4_gene_320,0.8405265263595951,5.172134601338464e-06
group4,group4_gene_321,-1.921060970450207,0.005026961776277856
group4,group4_gene_322,-0.8071549542820243,0.41316488335506135
group4,group4_gene_323,1.6597983028665784,0.33698840842877065
group4,group4_gene_324,0.617296620947119,0.7232547745267177
group4,group4_gene_325,-0.34149282123246416,0.028488139001101538
group4,group4_gene_326,0.7473684808055218,0.8567114042958132
group4,group4_gene_327,0.012866240755059419,5.2285772057919966e-06
group4,group4_gene_328,0.11823882841015822,0.12296508064916352
group4,group4_gene_329,1.0523868637441995,0.003871151305011668
group4,group4_gene_330,-0.9546832239557413,0.14670522879814918
group4,group4_gene_331,0.15848778805430153,0.03003154117165996
group4,group4_gene_332,-0.35278888217964666,0.09359443265498185
group4,group4_gene_333,-2.1991248931703704,0.05988984055633347
group4,group4_gene_334,-1.2346608465614846,0.0009518770689086186
group4,group4_gene_335,2.3738993482425568,6.563889990754086e-05
group4,group4_gene_336,0.6578488061485893,0.0001136893626108914
group4,group4_gene_337,-1.8192030370320142,1e-08
group4,group4_gene_338,-2.1335138449801954,0.269615442366068
group4,group4_gene_339,-0.0626376551603467,0.02236268231536697
group4,group4_gene_340,2.363720473105899,0.26096991503107486
group4,group4_gene_341,-0.1707992954663113,0.0011842012017289508
group4,group4_gene_342,1.9951493524358233,0.3925742918003351
group4,group4_gene_343,0.6102996176870532,0.000867082874182466
group4,group4_gene_344,0.7833131638765457,0.039664380924471276
group4,group4_gene_345,-1.8367947384916254,0.08247607868244018
group4,group4_gene_346,1.4594082365371486,0.06300567770318162
group4,group4_gene_347,-0.3856514540467304,0.47169096060415
group4,group4_gene_348,1.351484057735817,0.4354737395156099
group4,group4_gene_349,-1.0805464738798638,0.037720694144493444
group4,group4_gene_350,0.3567215538893731,0.038453456353502176
group5,group5_gene_1,-0.9096153425794744,0.0010895707290805088
group5,group5_gene_2,2.1252072441007543,0.006813423042908312
group5,group5_gene_3,-0.38818069921883785,0.0777628041095435
group5,group5_gene_4,-0.628469127933188,0.08992227485221038
group5,group5_gene_5,0.699460044132056,0.4400791108833876
group5,group5_gene_6,-2.6629397934438557,0.4812375316382887
group5,group5_gene_7,-1.146274952098233,0.05305347994816218
group5,group5_gene_8,1.4225555581031577,0.17096962121580828
group5,group5_gene_9,-2.5192617971400604,0.21521914727834168
group5,group5_gene_10,1.620482585553076,4.9876811770988017e-08
group5,group5_gene_11,2.1911480212207453,0.46407470091820935
group5,group5_gene_12,-0.5357102398444351,0.05740461970664423
group5,group5_gene_13,0.4231285127681496,3.199539888308022e-05
group5,group5_gene_14,1.6226762730339885,0.21117405938347517
group5,group5_gene_15,-0.6768443226631036,0.27332980524600337
group5,group5_gene_16,1.258274504762963,0.7739913848507325
group5,group5_gene_17,-0.9731657529394738,0.3617725156686888
group5,group5_gene_18,-0.69252332533311,0.028922754711492242
